5,0.0,0.0
11,0.0,0.0
17,0.0,0.0
23,0.0,0.0
29,0.0,0.0
36,0.0,0.0
41,0.0,0.0
47,0.0,0.0
53,0.0,0.0
58,0.0,0.0
64,0.0,0.0
69,0.0,0.0
75,0.0,0.0
80,0.0,0.0
85,0.0,0.0
90,0.0,0.0
95,0.0,0.0
101,0.0,0.0
107,0.0,0.0
114,0.0,0.0
120,0.0,0.0
126,0.0,0.0
133,0.0,0.0
139,0.0,0.0
145,0.0,0.0
151,0.0,0.0
156,0.0,0.0
162,0.0,0.0
168,0.0,0.0
174,0.0,0.0
179,0.0,0.0
184,0.0,0.0
189,0.0,0.0
195,0.0,0.0
200,0.0,0.0
205,0.0,0.0
210,0.0,0.0
216,0.0,0.0
222,0.0,0.0
228,0.0,0.0
234,0.0,0.0
241,0.0,0.0
247,0.0,0.0
253,0.0,0.0
259,0.0,0.0
264,0.0,0.0
270,0.0,0.0
276,0.0,0.0
281,0.0,0.0
286,0.0,0.0
291,0.0,0.0
297,0.0,0.0
302,0.0,0.0
307,0.0,0.0
312,0.0,0.0
318,0.0,0.0
324,0.0,0.0
330,0.0,0.0
337,0.0,0.0
343,0.0,0.0
349,0.0,0.0
355,0.0,0.0
360,0.0,0.0
366,0.0,0.0
372,0.0,0.0
378,0.0,0.0
383,0.0,0.0
388,0.0,0.0
393,0.0,0.0
399,0.0,0.0
404,0.0,0.0
409,0.0,0.0
415,0.0,0.0
421,0.0,0.0
426,0.0,0.0
432,0.0,0.0
439,0.0,0.0
445,0.0,0.0
451,0.0,0.0
457,0.0,0.0
464,0.0,0.0
470,0.0,0.0
475,0.0,0.0
480,0.0,0.0
485,0.0,0.0
491,0.0,0.0
496,0.0,0.0
501,0.0,0.0
506,0.0,0.0
512,0.0,0.0
518,0.0,0.0
524,0.0,0.0
530,0.0,0.0
535,0.0,0.0
541,0.0,0.0
547,0.0,0.0
552,0.0,0.0
558,0.0,0.0
564,0.0,0.0
571,0.0,0.0
577,0.0,0.0
583,0.0,0.0
589,0.0,0.0
595,0.0,0.0
600,0.0,0.0
605,0.0,0.0
611,0.0,0.0
616,0.0,0.0
622,0.0,0.0
627,0.0,0.0
633,0.0,0.0
639,0.0,0.0
644,0.0,0.0
650,0.0,0.0
656,0.0,0.0
662,0.0,0.0
668,0.0,0.0
673,0.0,0.0
679,0.0,0.0
685,0.0,0.0
691,0.0,0.0
696,0.0,0.0
702,0.0,0.0
708,0.0,0.0
714,0.0,0.0
720,0.0,0.0
726,0.0,0.0
731,0.0,0.0
737,0.0,0.0
743,0.0,0.0
748,0.0,0.0
754,0.0,0.0
760,0.0,0.0
766,0.0,0.0
771,0.0,0.0
777,0.0,0.0
783,0.0,0.0
789,0.0,0.0
795,0.0,0.0
800,0.0,0.0
806,0.0,0.0
812,0.0,0.0
818,0.0,0.0
823,0.0,0.0
828,0.0,0.0
834,0.0,0.0
840,0.0,0.0
846,0.0,0.0
852,0.0,0.0
858,0.0,0.0
864,0.0,0.0
871,0.0,0.0
877,0.0,0.0
883,0.0,0.0
889,0.0,0.0
895,0.0,0.0
901,0.0,0.0
